Quantity,UnitPrice,ItemsInCart,TotalPrice,HasCoupon,OrderMonth,OrderYear,IsHighValueOrder,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral,CouponCode_No Coupon,CouponCode_SAVE10,CouponCode_WINTER15
3,659.88,3,1979.64,0,3,2023,1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
2,336.32,3,672.64,0,6,2025,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False
2,531.49,7,1062.98,1,10,2023,1,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
3,588.44,8,1765.32,1,5,2024,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
3,251.48,4,754.4399999999999,0,5,2024,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1,684.65,1,684.65,1,11,2024,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,195.86,3,195.86,0,5,2025,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
3,50.34,3,151.02,1,5,2023,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
5,678.19,8,3330.4075,0,6,2023,1,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False
3,554.25,6,1662.75,1,4,2023,1,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
4,576.87,5,2307.48,0,5,2023,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
4,408.36,4,1633.44,1,10,2023,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
5,190.11,7,950.5500000000001,1,7,2024,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
3,602.75,6,1808.25,1,3,2025,1,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3,646.79,5,1940.37,1,8,2023,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
4,418.71,8,1674.84,1,6,2023,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2,323.45,5,646.9,1,2,2025,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1,694.5,3,694.5,1,7,2024,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
2,337.32,4,674.64,1,12,2024,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,467.91,5,935.82,1,4,2024,1,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
4,38.28,4,153.12,1,6,2024,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
2,73.41,2,146.82,1,12,2023,0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
3,668.33,4,2004.99,1,9,2023,1,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
4,410.21,5,1640.84,1,7,2024,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
4,294.41,4,1177.64,0,12,2023,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
3,501.82,4,1505.46,1,3,2025,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2,552.83,3,1105.66,0,6,2024,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
3,498.66,6,1495.98,0,2,2025,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4,695.1,8,2780.4,0,8,2024,1,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1,381.61,5,381.61,0,4,2023,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
5,507.94,9,2539.7,0,2,2023,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
3,571.53,6,1714.59,1,5,2025,1,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
5,421.44,5,2107.2,1,10,2024,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
2,588.3,2,1176.6,1,1,2025,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1,355.15,2,355.15,1,6,2024,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2,695.29,6,1390.58,1,7,2024,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
4,302.65,8,1210.6,1,2,2023,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2,608.04,4,1216.08,0,1,2023,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2,344.18,7,688.36,0,11,2023,0,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
4,696.71,4,2786.84,0,12,2024,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
3,198.63,8,595.89,1,6,2025,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
4,534.57,6,2138.28,1,8,2023,1,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
4,690.78,9,2763.12,0,7,2023,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
3,301.55,5,904.6500000000001,1,5,2024,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
4,27.42,4,109.68,1,4,2023,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
4,466.7,8,1866.8,0,2,2024,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
1,541.64,5,541.64,1,9,2024,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,11.39,6,11.39,1,10,2023,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,224.37,3,448.74,1,3,2025,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
3,306.29,7,918.8700000000001,1,6,2024,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
5,315.57,6,1577.85,1,1,2024,1,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
3,223.79,3,671.37,0,7,2023,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
3,324.47,4,973.4100000000001,1,7,2023,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2,92.87,5,185.74,1,10,2023,0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
2,331.42,6,662.84,1,4,2023,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1,525.43,2,525.43,1,12,2024,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2,697.19,7,1394.38,1,8,2023,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4,518.4,7,2073.6,1,8,2023,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
3,131.96,8,395.88,0,2,2025,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
1,208.36,4,208.36,1,10,2024,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3,222.34,5,667.02,1,11,2023,0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3,91.74,8,275.22,1,9,2024,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
2,213.83,2,427.66,1,8,2023,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,127.55,3,127.55,1,4,2023,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
1,70.24,4,70.24,1,9,2024,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5,518.55,6,2592.75,1,1,2023,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
4,298.36,8,1193.44,1,10,2023,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
3,158.74,7,476.22,1,7,2023,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2,420.29,3,840.58,1,6,2025,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
1,281.52,6,281.52,1,4,2023,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
1,204.08,4,204.08,0,9,2023,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
1,343.31,6,343.31,1,7,2024,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
1,163.32,6,163.32,1,11,2023,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
2,184.6,7,369.2,1,3,2024,0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
2,371.29,5,742.58,1,10,2023,0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True
5,389.22,7,1946.1,0,8,2024,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
3,616.39,6,1849.17,1,6,2025,1,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
4,376.43,5,1505.72,1,2,2025,1,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
3,432.85,4,1298.55,0,2,2024,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
1,687.89,1,687.89,1,6,2025,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3,189.44,4,568.3199999999999,1,11,2023,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,107.04,6,107.04,1,6,2024,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
